id,lat_first,lon_first,lat_last,lon_last,time_diff
14006,37.774314,-122.417277,37.7734,-122.421555,168
14007,37.791413,-122.413534,37.792469,-122.40298,220
14008,37.756907,-122.420934,37.753852,-122.421029,212
14009,37.788204,-122.431902,37.788211,-122.431686,236
14010,37.769307,-122.407897,37.763286,-122.424078,360
14011,37.786768,-122.390657,37.799385,-122.427874,692
14012,37.796502,-122.405237,37.804498,-122.415385,168
14013,37.797998,-122.436097,37.787024,-122.448471,348
14014,37.774083,-122.437173,37.780863,-122.408836,452
14015,37.763626,-122.421863,37.748393,-122.42245,352
14016,37.783156,-122.398167,37.781173,-122.399002,22
14017,37.766243,-122.40187,37.76448,-122.408144,272
14018,37.770097,-122.417773,37.775801,-122.405014,124
14019,37.774234,-122.424677,37.789072,-122.423757,336
14020,37.769401,-122.410566,37.769798,-122.423054,188
14021,37.808359,-122.414827,37.775562,-122.446378,1072
14022,37.797979,-122.421368,37.804536,-122.472788,560
14023,37.786887,-122.406487,37.774577,-122.420094,344
14024,37.787715,-122.394922,37.780734,-122.390657,172
14025,37.79101,-122.390588,37.788162,-122.388067,144
14026,37.614981,-122.389862,37.587245,-122.362961,244
14027,37.768223,-122.421075,37.773827,-122.399157,280
14028,37.784107,-122.398376,37.78114,-122.398812,200
14029,37.775178,-122.412943,37.754467,-122.408242,372
14030,37.779753,-122.398375,37.785471,-122.396626,148
14031,37.786649,-122.400467,37.790963,-122.404244,168
14032,37.760908,-122.419346,37.752519,-122.418491,174
14033,37.784284,-122.420984,37.783439,-122.424079,100
14034,37.773299,-122.410979,37.782112,-122.40108,276
14035,37.7444,-122.45359,37.731193,-122.42839,288
14036,37.804617,-122.403502,37.803982,-122.426584,260
14037,37.795367,-122.419984,37.781407,-122.409294,366
14038,37.782414,-122.439285,37.793762,-122.424619,292
14039,37.778951,-122.408161,37.77645,-122.414479,264
14040,37.785483,-122.388724,37.791607,-122.395174,220
14041,37.788385,-122.402389,37.789648,-122.397889,198
14042,37.789308,-122.417185,37.789014,-122.425272,288
14043,37.781955,-122.396636,37.787421,-122.403411,200
14044,37.770513,-122.399394,37.760686,-122.414924,340
14045,37.785031,-122.41902,37.781603,-122.423398,252
14046,37.770495,-122.428458,37.774825,-122.4319,152
14047,37.787955,-122.404034,37.787181,-122.424693,396
14048,37.744112,-122.420654,37.743839,-122.421127,180
14049,37.795726,-122.425199,37.805198,-122.432719,204
14050,37.75998,-122.434993,37.765388,-122.452779,456
14051,37.802631,-122.414308,37.787817,-122.406675,324
14052,37.769064,-122.412473,37.770561,-122.444187,680
14053,37.777006,-122.468176,37.767868,-122.453295,276
14055,37.738184,-122.38962,37.615446,-122.390124,772
14056,37.780417,-122.417999,37.772893,-122.427338,316
14057,37.776561,-122.436469,37.749613,-122.438362,628
14058,37.773651,-122.43841,37.74321,-122.45517,534
14059,37.781185,-122.394724,37.782227,-122.396869,128
14060,37.768696,-122.426757,37.799732,-122.422004,484
14061,37.798145,-122.407201,37.802494,-122.411238,216
14062,37.789922,-122.403418,37.789509,-122.421666,216
14063,37.779288,-122.418396,37.778023,-122.406215,180
14064,37.782856,-122.413991,37.779661,-122.438633,289
14065,37.777378,-122.391212,37.797595,-122.409786,544
14066,37.785241,-122.399984,37.776617,-122.422845,276
14067,37.764479,-122.409164,37.76318,-122.425781,332
14068,37.766982,-122.402816,37.768357,-122.428035,404
14069,37.775799,-122.399672,37.77391,-122.414684,276
14070,37.720595,-122.39994,37.773157,-122.399215,468
14071,37.788953,-122.401605,37.773501,-122.421442,320
14072,37.769394,-122.413835,37.767398,-122.40256,324
14073,37.780161,-122.407363,37.780939,-122.399855,228
14074,37.795818,-122.423576,37.784262,-122.4098,529
14075,37.79432,-122.393516,37.791325,-122.396089,164
14076,37.787028,-122.435264,37.778394,-122.433483,192
14077,37.765956,-122.40523,37.776699,-122.41955,296
14078,37.784522,-122.404733,37.787041,-122.402925,164
14079,37.800502,-122.410626,37.797543,-122.45057,704
14080,37.773263,-122.445885,37.786184,-122.44657,324
14081,37.741333,-122.388183,37.748394,-122.411342,360
14082,37.774217,-122.437542,37.79234,-122.441293,360
14083,37.793533,-122.394193,37.789344,-122.388916,168
14084,37.7824,-122.419024,37.758358,-122.42588,468
14085,37.776403,-122.423099,37.798121,-122.418847,408
14086,37.78614,-122.421533,37.792729,-122.403006,264
14087,37.764109,-122.421753,37.767464,-122.415513,252
14088,37.785607,-122.428791,37.78034,-122.481363,660
14089,37.785695,-122.439889,37.798135,-122.443284,220
14090,37.77742,-122.397666,37.778855,-122.397093,232
14091,37.790178,-122.423788,37.779225,-122.420213,132
14092,37.78456,-122.415971,37.77784,-122.423159,244
14093,37.785793,-122.412975,37.777319,-122.404172,150
14094,37.770374,-122.422723,37.77603,-122.421148,189
14095,37.747195,-122.395679,37.75973,-122.409917,376
14096,37.78319,-122.432244,37.765359,-122.424162,396
14097,37.79509,-122.428361,37.790165,-122.424324,156
14098,37.758311,-122.425715,37.797395,-122.410258,1052
14099,37.765388,-122.443658,37.769107,-122.436902,156
14100,37.792361,-122.404147,37.79939,-122.408724,264
14101,37.789343,-122.423609,37.799991,-122.420364,236
14102,37.780846,-122.399649,37.701731,-122.472073,456
14103,37.79471,-122.403172,37.790157,-122.402602,180
14104,37.79164,-122.402449,37.796334,-122.405227,120
14106,37.771008,-122.437124,37.764555,-122.428748,200
14107,37.791616,-122.402534,37.771893,-122.420607,474
14108,37.793817,-122.394558,37.791174,-122.397933,124
14109,37.739228,-122.418002,37.751819,-122.426048,476
14110,37.748998,-122.433187,37.756442,-122.446198,360
14111,37.79249,-122.426118,37.800678,-122.430092,176
14112,37.774678,-122.416664,37.76776,-122.428963,216
14113,37.779889,-122.420343,37.756301,-122.441418,460
14114,37.789702,-122.41252,37.794422,-122.40472,152
14115,37.76587,-122.40742,37.760029,-122.40215,424
14116,37.795089,-122.438517,37.78618,-122.455848,366
14117,37.768408,-122.452008,37.770294,-122.437025,324
14118,37.761997,-122.446427,37.76614,-122.462038,276
14119,37.771984,-122.445672,37.782001,-122.447542,174
14120,37.779571,-122.421812,37.799013,-122.435794,820
14121,37.790584,-122.405013,37.7864,-122.389894,324
14122,37.789669,-122.408726,37.800245,-122.410909,176
14123,37.766448,-122.401749,37.764878,-122.457145,1120
14124,37.764876,-122.422867,37.765232,-122.417723,108
14125,37.796314,-122.397203,37.801238,-122.402772,204
14126,37.791951,-122.398165,37.785117,-122.400438,168
14127,37.786144,-122.409355,37.784003,-122.398527,244
14128,37.784423,-122.404611,37.787492,-122.403378,224
14129,37.785236,-122.400373,37.788252,-122.40278,236
14130,37.788892,-122.403772,37.794931,-122.401624,148
14131,37.7902,-122.398121,37.793345,-122.396507,136
14132,37.765814,-122.469661,37.77328,-122.454353,306
14133,37.803066,-122.42496,37.76355,-122.418207,840
14134,37.796664,-122.42699,37.77374,-122.408518,472
14135,37.792702,-122.41278,37.799454,-122.439583,516
14136,37.799242,-122.437223,37.799335,-122.436772,180
14137,37.785782,-122.399403,37.789376,-122.403842,174
14138,37.785791,-122.401345,37.796454,-122.405174,240
14139,37.769665,-122.405399,37.777136,-122.420907,468
14140,37.772745,-122.415139,37.764462,-122.419641,252
14141,37.770585,-122.412567,37.748309,-122.413449,280
14142,37.768859,-122.413186,37.775135,-122.403496,312
14143,37.764723,-122.424108,37.760037,-122.422412,172
14144,37.781398,-122.40438,37.780314,-122.481139,1052
14145,37.780263,-122.4065,37.770101,-122.407068,212
14146,37.771777,-122.401487,37.776983,-122.394871,252
14147,37.76319,-122.426192,37.773155,-122.471706,776
14148,37.793524,-122.419352,37.784524,-122.40915,344
14149,37.801549,-122.41202,37.798365,-122.425644,344
14150,37.781788,-122.404726,37.774354,-122.413551,152
14151,37.794944,-122.400825,37.785317,-122.419804,632
14152,37.770186,-122.425685,37.761915,-122.437235,312
14153,37.784409,-122.401281,37.774536,-122.409469,248
14154,37.784708,-122.434706,37.774521,-122.434265,268
14155,37.785722,-122.419765,37.766717,-122.410709,372
14156,37.769814,-122.425593,37.765741,-122.434692,380
14157,37.600838,-122.379429,37.615614,-122.390317,592
14158,37.77363,-122.425451,37.76965,-122.408885,356
14159,37.746857,-122.403753,37.748352,-122.411263,116
14160,37.777664,-122.392197,37.772208,-122.42308,618
14161,37.758255,-122.425873,37.736398,-122.407758,508
14162,37.781293,-122.417231,37.789219,-122.416289,174
14163,37.791318,-122.390795,37.786323,-122.388075,168
14164,37.789901,-122.402985,37.795092,-122.428307,840
14165,37.80117,-122.401593,37.790702,-122.399275,144
14166,37.769661,-122.414307,37.764718,-122.426077,354
14167,37.781749,-122.419026,37.773314,-122.408081,160
14168,37.774241,-122.429352,37.779145,-122.398468,468
14169,37.789854,-122.41154,37.790668,-122.402348,140
14170,37.774011,-122.437577,37.771862,-122.499224,500
14171,37.797571,-122.40951,37.801454,-122.430813,316
14172,37.767197,-122.405369,37.752205,-122.425185,324
14173,37.799212,-122.424072,37.8043,-122.424003,120
14174,37.789526,-122.397213,37.776301,-122.389232,336
14175,37.786784,-122.398562,37.778416,-122.391675,136
14176,37.771044,-122.408873,37.780317,-122.403381,246
14177,37.770079,-122.422383,37.769837,-122.424255,116
14178,37.748443,-122.404138,37.779566,-122.398413,204
14179,37.787772,-122.401337,37.787083,-122.39886,459
14180,37.784781,-122.404167,37.773501,-122.418278,244
14181,37.76912,-122.415651,37.785133,-122.411076,448
14182,37.778868,-122.392365,37.762582,-122.397047,352
14183,37.782268,-122.449698,37.772068,-122.454128,460
14184,37.768661,-122.413485,37.768041,-122.428382,404
14185,37.778168,-122.392012,37.78432,-122.394969,228
14186,37.771249,-122.40529,37.784575,-122.407417,500
14187,37.796586,-122.404854,37.791176,-122.395903,536
14188,37.77852,-122.419941,37.769397,-122.410835,212
14189,37.770394,-122.422876,37.774736,-122.433458,184
14190,37.758657,-122.423592,37.75226,-122.425308,160
14191,37.791051,-122.400604,37.795929,-122.400454,224
14192,37.791996,-122.397938,37.79702,-122.395401,216
14193,37.790601,-122.405675,37.796508,-122.405243,264
14194,37.783983,-122.412,37.778026,-122.400001,236
14195,37.780074,-122.403541,37.7851,-122.395979,144
14196,37.794568,-122.424733,37.794107,-122.429414,140
14197,37.777715,-122.394215,37.763345,-122.393077,156
14198,37.765041,-122.417295,37.778386,-122.405783,380
14199,37.749764,-122.396636,37.743957,-122.403365,152
14200,37.77839,-122.414451,37.77153,-122.418278,240
14202,37.769663,-122.411023,37.765057,-122.401632,180
14203,37.782413,-122.407609,37.788776,-122.396389,336
14204,37.773322,-122.418416,37.76512,-122.424303,240
14205,37.78624,-122.393396,37.792596,-122.403961,308
14206,37.779578,-122.393842,37.779672,-122.402627,168
14207,37.774669,-122.429272,37.76131,-122.427192,300
14208,37.787363,-122.420077,37.762527,-122.500751,860
14209,37.787651,-122.399206,37.793031,-122.396507,136
14210,37.782413,-122.407263,37.783036,-122.409268,144
14211,37.772942,-122.406944,37.762947,-122.434925,476
14212,37.775563,-122.4129,37.777159,-122.422432,164
14213,37.76434,-122.477174,37.767393,-122.436043,520
14214,37.781849,-122.392135,37.77681,-122.393676,200
14215,37.788131,-122.414964,37.797245,-122.405531,176
14216,37.786363,-122.402177,37.792433,-122.402489,152
14217,37.778801,-122.422444,37.797984,-122.423788,432
14218,37.783654,-122.394258,37.790707,-122.399619,348
14219,37.788043,-122.425787,37.786927,-122.398501,486
14220,37.764368,-122.430985,37.761808,-122.419647,212
14221,37.789338,-122.423159,37.803513,-122.430971,312
14222,37.777841,-122.422281,37.778014,-122.423073,196
14223,37.774314,-122.413494,37.788529,-122.394291,436
14224,37.782163,-122.410189,37.79777,-122.40655,390
14225,37.788033,-122.425725,37.789012,-122.402545,592
14226,37.782616,-122.415149,37.771862,-122.423533,340
14227,37.751477,-122.403327,37.763967,-122.4074,248
14228,37.769746,-122.424615,37.762267,-122.439101,288
14229,37.79071,-122.41921,37.777605,-122.413309,252
14230,37.786835,-122.404457,37.791399,-122.400741,168
14231,37.781072,-122.400018,37.774111,-122.408232,136
14232,37.777718,-122.412896,37.785779,-122.421526,292
14233,37.780661,-122.42404,37.789369,-122.423839,200
14234,37.773913,-122.40876,37.766412,-122.394016,284
14235,37.774735,-122.425505,37.77031,-122.420102,216
14236,37.775726,-122.419348,37.747033,-122.444843,735
14237,37.786937,-122.388896,37.78781,-122.393828,300
14238,37.770132,-122.418961,37.768995,-122.427262,192
14239,37.775289,-122.443116,37.786154,-122.44655,252
14240,37.747457,-122.418633,37.769796,-122.425353,444
14241,37.786372,-122.424885,37.786434,-122.409932,300
14242,37.77721,-122.426442,37.765073,-122.48385,528
14243,37.77928,-122.398314,37.77553,-122.393556,172
14244,37.798452,-122.425028,37.793732,-122.414508,236
14245,37.781366,-122.449887,37.770728,-122.448624,396
14246,37.805206,-122.41185,37.806482,-122.406052,200
14247,37.792006,-122.421055,37.800204,-122.432649,372
14248,37.776552,-122.408162,37.770121,-122.415495,196
14249,37.775504,-122.415679,37.767144,-122.415529,246
14250,37.800335,-122.439698,37.785118,-122.463762,504
14251,37.777214,-122.435454,37.785931,-122.423046,260
14252,37.784462,-122.404178,37.786838,-122.399855,196
14253,37.799777,-122.410798,37.794464,-122.433218,296
14254,37.786774,-122.433414,37.775103,-122.446335,366
14255,37.770438,-122.422569,37.756164,-122.435189,504
14256,37.781904,-122.45265,37.798793,-122.444717,493
14257,37.767126,-122.458837,37.780935,-122.456307,216
14258,37.77332,-122.407914,37.77366,-122.411376,220
14259,37.774701,-122.424732,37.77046,-122.419884,172
14260,37.791226,-122.408701,37.787406,-122.416675,496
14261,37.784551,-122.437619,37.798256,-122.44153,252
14262,37.7868,-122.411405,37.793365,-122.398894,364
14263,37.786414,-122.399125,37.794983,-122.393536,152
14264,37.797795,-122.408662,37.790695,-122.399426,336
14265,37.775674,-122.415482,37.765352,-122.421949,340
14266,37.789783,-122.394303,37.787092,-122.394108,144
14267,37.799099,-122.398255,37.797312,-122.420228,232
14268,37.805208,-122.473259,37.805654,-122.414266,560
14269,37.748227,-122.417907,37.748381,-122.433241,294
14270,37.791888,-122.41252,37.79133,-122.399351,280
14271,37.785275,-122.400085,37.785796,-122.420822,372
14272,37.775483,-122.413262,37.777611,-122.419228,318
14273,37.792445,-122.42021,37.794811,-122.402018,368
14274,37.773401,-122.435885,37.783946,-122.453585,378
14275,37.775574,-122.413103,37.764795,-122.432502,612
14276,37.756842,-122.432398,37.762392,-122.436899,224
14277,37.793043,-122.414586,37.798607,-122.415468,103
14278,37.78908,-122.42536,37.7809,-122.428434,216
14279,37.795,-122.409834,37.799567,-122.445946,824
14280,37.768302,-122.420358,37.769885,-122.398449,404
14281,37.781618,-122.420519,37.788611,-122.428397,408
14282,37.787417,-122.400605,37.793037,-122.391674,216
14283,37.79531,-122.393995,37.793432,-122.396563,484
14284,37.785243,-122.400277,37.77969,-122.397973,168
14285,37.778751,-122.4156,37.787647,-122.398805,440
14286,37.799142,-122.408976,37.793618,-122.434811,320
14287,37.782044,-122.40118,37.769696,-122.405641,264
14288,37.764615,-122.405907,37.758865,-122.425912,344
14289,37.800734,-122.436601,37.770091,-122.417704,608
14290,37.782127,-122.417567,37.786471,-122.409871,196
14291,37.741649,-122.40734,37.748211,-122.417537,204
14292,37.780683,-122.408365,37.794003,-122.417997,292
14293,37.76916,-122.410786,37.771653,-122.4253,408
14294,37.762356,-122.437882,37.743166,-122.473299,484
14295,37.786667,-122.407026,37.784989,-122.400817,256
14296,37.780744,-122.399628,37.771465,-122.405619,156
14297,37.777462,-122.416251,37.777018,-122.421693,228
14298,37.785616,-122.407824,37.78378,-122.405201,150
14299,37.733436,-122.394338,37.748403,-122.411257,324
14300,37.763357,-122.437079,37.786176,-122.425042,592
14301,37.776138,-122.414622,37.772761,-122.403713,176
14302,37.770444,-122.42254,37.78853,-122.408732,328
14303,37.764138,-122.392755,37.785377,-122.422999,768
14304,37.784925,-122.40471,37.789766,-122.419635,432
14305,37.783474,-122.41924,37.766482,-122.424112,312
14306,37.787908,-122.435322,37.780634,-122.473811,436
14307,37.759102,-122.411363,37.784797,-122.429958,696
14308,37.775568,-122.415598,37.765871,-122.410543,232
14309,37.785896,-122.393065,37.796501,-122.395179,156
14310,37.774283,-122.425844,37.758642,-122.446073,620
14311,37.780911,-122.435607,37.785282,-122.424962,128
14312,37.7818,-122.391524,37.790663,-122.403743,500
14313,37.786674,-122.400602,37.787908,-122.399636,558
14314,37.791628,-122.395125,37.793105,-122.399366,156
14315,37.777156,-122.404055,37.771853,-122.406285,284
14316,37.796009,-122.425194,37.799843,-122.436979,325
14317,37.79752,-122.398464,37.79306,-122.400213,320
14318,37.771407,-122.43539,37.772,-122.453092,306
14319,37.772621,-122.433793,37.75855,-122.423617,364
14320,37.769998,-122.43627,37.773913,-122.439424,164
14321,37.783344,-122.424244,37.768614,-122.415807,280
14322,37.783187,-122.406149,37.802462,-122.416317,468
14323,37.787403,-122.415552,37.786826,-122.40646,228
14324,37.767687,-122.419986,37.791242,-122.404473,452
14325,37.780076,-122.411916,37.783817,-122.408236,144
14326,37.788178,-122.39051,37.773125,-122.410837,420
14327,37.780317,-122.398994,37.766852,-122.390636,222
14328,37.758319,-122.423516,37.781854,-122.401255,512
14329,37.771947,-122.423469,37.764771,-122.432611,152
14330,37.785339,-122.418019,37.785623,-122.405981,212
14331,37.774298,-122.409224,37.769462,-122.398708,180
14332,37.771496,-122.416693,37.76345,-122.426385,244
14333,37.781278,-122.404635,37.79929,-122.418562,672
14334,37.792267,-122.395276,37.792075,-122.397723,148
14335,37.76969,-122.42491,37.753702,-122.423161,246
14336,37.787743,-122.420085,37.790468,-122.420755,152
14337,37.766456,-122.435549,37.773756,-122.43756,168
14338,37.765721,-122.40731,37.763393,-122.421048,268
14339,37.773645,-122.435932,37.750648,-122.446507,560
14340,37.770744,-122.397444,37.770222,-122.413015,234
14341,37.778082,-122.400698,37.776628,-122.394476,164
14342,37.778035,-122.409404,37.774366,-122.477974,809
14343,37.795008,-122.399175,37.795406,-122.398551,132
14344,37.795357,-122.400624,37.793207,-122.407124,216
14345,37.805861,-122.412076,37.784013,-122.388217,356
14346,37.775739,-122.419379,37.774078,-122.422797,200
14347,37.792157,-122.409454,37.798972,-122.421013,412
14348,37.797566,-122.418745,37.807168,-122.407244,296
14349,37.779939,-122.421691,37.774427,-122.436017,288
14350,37.764346,-122.431336,37.765289,-122.416172,288
14351,37.78911,-122.424369,37.78261,-122.424198,132
14352,37.773657,-122.437464,37.785459,-122.439929,240
14353,37.786332,-122.431025,37.783158,-122.441953,220
14354,37.798713,-122.399804,37.799995,-122.405749,116
14355,37.786941,-122.449607,37.786051,-122.456485,128
14356,37.769023,-122.413092,37.780125,-122.403578,169
14357,37.776755,-122.417929,37.770153,-122.404043,256
14358,37.787849,-122.401522,37.78442,-122.395009,384
14359,37.760866,-122.435204,37.76899,-122.405931,452
14360,37.786207,-122.402183,37.79102,-122.424751,392
14361,37.797041,-122.395498,37.807329,-122.406954,248
14362,37.802044,-122.412986,37.803463,-122.43132,168
14363,37.789728,-122.423959,37.800517,-122.438486,268
14364,37.714507,-122.397548,37.782589,-122.388029,716
14365,37.766415,-122.394922,37.774686,-122.401186,152
14366,37.774785,-122.424379,37.797386,-122.432929,504
14367,37.778223,-122.412295,37.76386,-122.419619,308
14368,37.771664,-122.419393,37.773211,-122.418283,164
14369,37.785445,-122.399974,37.777639,-122.395729,172
14370,37.777822,-122.412749,37.773193,-122.471528,868
14371,37.798701,-122.424148,37.799781,-122.437358,568
14372,37.805953,-122.410741,37.797275,-122.396125,184
14373,37.785987,-122.421592,37.77499,-122.419507,298
14374,37.795641,-122.42177,37.799674,-122.410762,156
14375,37.778658,-122.46942,37.773786,-122.462464,240
14376,37.773893,-122.424126,37.766976,-122.429673,198
14377,37.770901,-122.425153,37.76492,-122.421421,248
14378,37.788881,-122.41521,37.796801,-122.401949,248
14379,37.794877,-122.423138,37.794773,-122.42381,192
14380,37.773572,-122.433782,37.775893,-122.416246,152
14381,37.761769,-122.410389,37.760837,-122.436471,540
14382,37.782044,-122.420839,37.77715,-122.420719,116
14383,37.76626,-122.401686,37.764299,-122.43243,588
14384,37.792524,-122.39742,37.761333,-122.406391,324
14385,37.773003,-122.411039,37.779118,-122.421765,228
14386,37.76496,-122.421694,37.742576,-122.421868,488
14387,37.782325,-122.439244,37.784546,-122.422978,152
14388,37.77323,-122.437535,37.761073,-122.435072,164
14389,37.788375,-122.408292,37.783049,-122.406953,220
14390,37.787049,-122.424131,37.791018,-122.426274,198
14391,37.791341,-122.400909,37.786392,-122.399872,380
14392,37.796348,-122.420362,37.772876,-122.422371,401
14393,37.789571,-122.406869,37.788948,-122.39652,400
14394,37.786659,-122.436474,37.789952,-122.409833,256
14395,37.776384,-122.411388,37.768929,-122.398103,224
14396,37.789224,-122.395262,37.773845,-122.407667,272
14397,37.790483,-122.391722,37.775633,-122.396833,696
14399,37.791933,-122.399308,37.785126,-122.400177,464
14400,37.769712,-122.424967,37.769697,-122.416583,152
14401,37.785734,-122.401118,37.774702,-122.389983,390
14402,37.764004,-122.393932,37.791704,-122.390562,368
14403,37.785066,-122.427203,37.77949,-122.447286,233
14404,37.784373,-122.432919,37.799453,-122.4377,413
14405,37.76988,-122.421866,37.768779,-122.391056,416
14406,37.769053,-122.424615,37.751755,-122.424333,248
14407,37.767207,-122.405406,37.768625,-122.405683,236
14408,37.799123,-122.43724,37.789578,-122.443128,356
14409,37.775336,-122.420707,37.789143,-122.424708,120
14410,37.794795,-122.423146,37.797419,-122.410572,224
14411,37.779963,-122.406868,37.766193,-122.419803,282
14412,37.766172,-122.40203,37.765632,-122.401724,188
14413,37.783497,-122.423555,37.771156,-122.430653,360
14414,37.766989,-122.416873,37.757929,-122.428015,296
14415,37.573764,-122.309856,37.591069,-122.362678,198
14416,37.774727,-122.407399,37.76592,-122.413218,198
14417,37.784865,-122.411105,37.763607,-122.421756,668
14418,37.791697,-122.40522,37.792337,-122.424452,396
14419,37.772285,-122.409803,37.766744,-122.418437,252
14420,37.797281,-122.441586,37.798655,-122.444284,84
14421,37.782769,-122.447114,37.786216,-122.439802,120
14422,37.792735,-122.419767,37.801188,-122.41272,492
14423,37.764483,-122.401545,37.791667,-122.411039,856
14424,37.769963,-122.420845,37.769377,-122.406706,192
14425,37.77982,-122.410074,37.789769,-122.397225,268
14426,37.803088,-122.433102,37.80278,-122.435671,148
14427,37.799318,-122.431276,37.799197,-122.422465,236
14428,37.612909,-122.406575,37.608391,-122.388772,444
14429,37.777462,-122.416205,37.780667,-122.412351,114
14430,37.788027,-122.428138,37.790029,-122.411882,144
14431,37.788024,-122.423585,37.789538,-122.440724,204
14432,37.784866,-122.394494,37.777829,-122.392249,140
14433,37.79299,-122.401303,37.797025,-122.398493,288
14434,37.799925,-122.441147,37.789556,-122.443427,512
14435,37.788005,-122.425973,37.774147,-122.420487,372
14436,37.779554,-122.401348,37.77114,-122.40527,168
14437,37.779387,-122.41084,37.789049,-122.418599,360
14438,37.766417,-122.405723,37.758833,-122.417003,192
14439,37.78761,-122.421541,37.777961,-122.446922,330
14440,37.789522,-122.406683,37.790826,-122.39923,504
14441,37.782085,-122.449731,37.768849,-122.454847,484
14442,37.789925,-122.425899,37.79092,-122.418012,124
14443,37.807296,-122.417364,37.786923,-122.391931,641
14444,37.793959,-122.422795,37.788353,-122.45309,464
14445,37.775631,-122.415533,37.75417,-122.418691,312
14446,37.79786,-122.407516,37.797808,-122.400706,108
14447,37.77097,-122.439222,37.773014,-122.474669,536
14448,37.771359,-122.425267,37.776649,-122.426266,132
14449,37.783234,-122.405869,37.778741,-122.397068,196
14450,37.77482,-122.416598,37.786483,-122.392317,572
14451,37.778833,-122.428524,37.780686,-122.422095,244
14452,37.789993,-122.392985,37.789333,-122.40062,288
14453,37.781121,-122.393305,37.775453,-122.397045,132
14454,37.776809,-122.41015,37.768968,-122.415719,244
14455,37.791607,-122.404383,37.788904,-122.426534,184
14456,37.773057,-122.4187,37.774935,-122.437692,436
14457,37.77862,-122.408613,37.791459,-122.424058,342
14458,37.789518,-122.447291,37.770094,-122.446457,276
14459,37.787432,-122.421717,37.801276,-122.424597,268
14460,37.777898,-122.423019,37.778762,-122.42301,120
14461,37.776053,-122.411461,37.774641,-122.401114,264
14462,37.784326,-122.409096,37.774486,-122.420218,220
14463,37.768004,-122.402776,37.779149,-122.392303,244
14464,37.763944,-122.412972,37.769823,-122.424119,234
14465,37.790507,-122.421291,37.790626,-122.403718,332
14466,37.790405,-122.389338,37.790221,-122.392775,296
14467,37.787433,-122.423291,37.797225,-122.434808,336
14468,37.790599,-122.422478,37.785316,-122.396932,612
14469,37.790184,-122.422179,37.789874,-122.422037,480
14470,37.778653,-122.428392,37.772055,-122.425378,348
14471,37.766007,-122.40347,37.76584,-122.406892,258
14472,37.78818,-122.415577,37.787304,-122.423362,216
14473,37.792278,-122.393556,37.805479,-122.415108,300
14474,37.777719,-122.416988,37.800907,-122.428343,642
14475,37.793816,-122.410225,37.795704,-122.396679,324
14476,37.768244,-122.407873,37.75269,-122.412239,324
14477,37.733857,-122.410431,37.759301,-122.392171,268
14478,37.768732,-122.407964,37.756833,-122.40281,520
14479,37.789863,-122.427258,37.799488,-122.431033,208
14480,37.806425,-122.41891,37.783894,-122.4019,812
14481,37.774009,-122.437212,37.774614,-122.437666,276
14482,37.794627,-122.402275,37.79283,-122.399593,100
14483,37.796357,-122.4171,37.794008,-122.403112,348
14484,37.766587,-122.421327,37.765934,-122.433214,196
14485,37.770551,-122.42238,37.775169,-122.429547,444
14486,37.780246,-122.394247,37.780249,-122.403304,160
14487,37.75368,-122.41986,37.765738,-122.407741,308
14488,37.786318,-122.424865,37.775266,-122.427611,180
14489,37.79855,-122.398692,37.797926,-122.406736,112
14490,37.783362,-122.402305,37.780855,-122.404193,144
14491,37.787366,-122.423803,37.771595,-122.423774,305
14492,37.775692,-122.447728,37.790079,-122.439117,436
14493,37.760397,-122.416619,37.768159,-122.419997,228
14494,37.786103,-122.399388,37.79362,-122.404793,192
14495,37.798838,-122.44475,37.779587,-122.496632,972
14496,37.782283,-122.420677,37.793256,-122.42285,180
14497,37.781126,-122.399121,37.785178,-122.391053,138
14499,37.767947,-122.425771,37.770372,-122.444776,352
14500,37.762103,-122.418345,37.763611,-122.432245,460
14501,37.719069,-122.399464,37.74848,-122.408345,342
14502,37.780902,-122.408509,37.785923,-122.410988,76
14503,37.781583,-122.388493,37.795287,-122.425996,1236
14504,37.600377,-122.383807,37.610099,-122.391264,164
14505,37.764721,-122.449736,37.77105,-122.453907,320
14506,37.75977,-122.406467,37.752002,-122.405251,168
14507,37.78827,-122.394333,37.786179,-122.388123,208
14508,37.781834,-122.409746,37.77724,-122.464093,522
14509,37.789094,-122.417589,37.794417,-122.401401,180
14510,37.802933,-122.425066,37.792888,-122.441373,416
14511,37.784703,-122.404535,37.773235,-122.415424,208
14512,37.795367,-122.426864,37.801733,-122.424747,180
14513,37.762309,-122.463915,37.654123,-122.437606,980
14514,37.775973,-122.411403,37.779089,-122.398678,264
14515,37.779538,-122.406866,37.770368,-122.420201,268
14516,37.797268,-122.411236,37.796916,-122.425397,132
14517,37.765967,-122.431134,37.766298,-122.458965,408
14518,37.784301,-122.399724,37.789303,-122.423751,592
14519,37.774388,-122.419741,37.783204,-122.393786,308
14520,37.766852,-122.416801,37.768366,-122.418836,172
14521,37.797349,-122.410439,37.792527,-122.402769,390
14522,37.78163,-122.401719,37.786383,-122.402001,172
14523,37.791079,-122.425329,37.790448,-122.435871,208
14524,37.785283,-122.417463,37.790974,-122.395553,356
14525,37.793701,-122.434656,37.795679,-122.423839,128
14526,37.804157,-122.449531,37.805759,-122.442454,152
14527,37.766003,-122.404404,37.763986,-122.413029,172
