2916,SOMA,Russian Hill,476
2917,Civic Center/Tenderloin,Potrero Hill,252
2918,Mission,SOMA,164
2919,SOMA,SOMA,384
2920,SOMA,SOMA,164
2921,Outer Richmond,Inner Richmond,284
2922,Financial District,SOMA,176
2923,SOMA,Castro,678
2924,SOMA,SOMA,210
2925,Hayes Valley,Hayes Valley,120
2926,Mission,Mission,336
2927,Marina/Cow Hollow,Civic Center/Tenderloin,305
2928,SOMA,SOMA,306
2929,Laurel Heights,Marina/Cow Hollow,404
2931,Western Addition/NOPA,Pacific Heights,144
2932,SOMA,Potrero Hill,464
2933,Civic Center/Tenderloin,Civic Center/Tenderloin,208
2934,Russian Hill,SOMA,312
2935,SOMA,Union Square,816
2936,Civic Center/Tenderloin,SOMA,312
2937,SOMA,SOMA,288
2938,SOMA,SOMA,152
2939,SOMA,SOMA,384
2940,SOMA,SOMA,216
2941,SOMA,SOMA,152
2943,Mission,Potrero Hill,188
2944,Civic Center/Tenderloin,Hayes Valley,260
2945,SOMA,Mission,384
2946,Union Square,North Beach/Telegraph Hill,216
2947,SOMA,Financial District,412
2948,SOMA,Financial District,156
2949,Marina/Cow Hollow,Fisherman's Wharf,198
2950,Financial District,SOMA,244
2951,SOMA,Hayes Valley,127
2952,Union Square,Chinatown,364
2953,Mission,Castro,156
2954,Bernal Heights,Mission,396
2955,Western Addition/NOPA,Hayes Valley,192
2956,Potrero Hill,SOMA,464
2957,SOMA,SOMA,276
2958,Western Addition/NOPA,Western Addition/NOPA,192
2959,Mission,Mission,192
2960,SOMA,Financial District,546
2961,Castro,Castro,246
2962,Financial District,North Beach/Telegraph Hill,164
2963,Fisherman's Wharf,Marina/Cow Hollow,252
2964,Marina/Cow Hollow,Pacific Heights,152
2965,Pacific Heights,Nob Hill,316
2966,Mission Terrace,Mission,524
2967,SOMA,Mission,276
2968,Castro,Castro,184
2969,SOMA,SOMA,148
2970,Mission,Mission,168
2971,Castro,Pacific Heights,420
2972,Civic Center/Tenderloin,Marina/Cow Hollow,520
2973,Glen Park,Bernal Heights,224
2974,Russian Hill,Russian Hill,120
2975,Pacific Heights,Fisherman's Wharf,548
2976,SOMA,Civic Center/Tenderloin,184
2977,SOMA,Civic Center/Tenderloin,396
2978,Financial District,Civic Center/Tenderloin,416
2979,Financial District,Civic Center/Tenderloin,540
2980,Embarcadero,SOMA,224
2981,Financial District,SOMA,352
2982,Financial District,Financial District,248
2983,SOMA,Mission,256
2984,SOMA,Mission,180
2985,SOMA,SOMA,348
2986,Bayview/Hunters Point,Mission,156
2987,Financial District,SOMA,176
2988,Financial District,North Beach/Telegraph Hill,176
2989,SOMA,Civic Center/Tenderloin,400
2990,SOMA,SOMA,208
2991,Hayes Valley,Western Addition/NOPA,388
2992,Financial District,Financial District,218
2993,Civic Center/Tenderloin,Castro,536
2994,Union Square,Civic Center/Tenderloin,464
2995,Marina/Cow Hollow,Nob Hill,204
2996,Marina/Cow Hollow,Nob Hill,240
2997,Marina/Cow Hollow,Embarcadero,390
2998,Laurel Heights,Laurel Heights,200
2999,Financial District,Union Square,352
3000,Mission,Castro,300
3001,Hayes Valley,Mission,288
3002,Civic Center/Tenderloin,Financial District,180
3003,Civic Center/Tenderloin,Financial District,176
3004,Pacific Heights,Pacific Heights,474
3005,SOMA,Financial District,156
3006,Marina/Cow Hollow,Marina/Cow Hollow,364
3007,Civic Center/Tenderloin,Pacific Heights,140
3008,Civic Center/Tenderloin,Pacific Heights,128
3009,Civic Center/Tenderloin,Pacific Heights,424
3010,SOMA,Potrero Hill,328
3011,Mission,Mission,294
3012,Civic Center/Tenderloin,Financial District,168
3013,Western Addition/NOPA,Western Addition/NOPA,366
3014,Civic Center/Tenderloin,Inner Richmond,728
3015,Nob Hill,Financial District,216
3016,Nob Hill,Financial District,156
3017,Nob Hill,Financial District,636
3018,Marina/Cow Hollow,Western Addition/NOPA,284
3019,Marina/Cow Hollow,Western Addition/NOPA,216
3020,SOMA,Castro,246
3021,Mission,Marina/Cow Hollow,460
3022,Pacific Heights,Russian Hill,180
3023,Civic Center/Tenderloin,Civic Center/Tenderloin,420
3024,SOMA,SOMA,216
3025,Financial District,Russian Hill,288
3026,Financial District,Russian Hill,156
3027,SOMA,SOMA,176
3028,SOMA,SOMA,128
3029,SOMA,SOMA,180
3030,Nob Hill,Civic Center/Tenderloin,324
3031,SOMA,Pacific Heights,332
3032,Pacific Heights,Noe Valley,1004
3033,SOMA,SOMA,194
3034,SOMA,Mission,420
3035,SOMA,Mission,180
3036,SOMA,Pacific Heights,392
3037,SOMA,Potrero Hill,300
3038,Russian Hill,Embarcadero,342
3039,Russian Hill,Embarcadero,366
3040,SOMA,Mission,388
3041,Hayes Valley,SOMA,168
3042,Hayes Valley,SOMA,348
3043,Hayes Valley,SOMA,464
3044,Outer Richmond,Western Addition/NOPA,245
3045,Pacific Heights,Pacific Heights,145
3046,Pacific Heights,Pacific Heights,642
3047,Mission,Potrero Hill,288
3048,Western Addition/NOPA,Pacific Heights,292
3049,SOMA,SOMA,258
3050,Bayview/Hunters Point,Bayview/Hunters Point,240
3051,Bayview/Hunters Point,Bayview/Hunters Point,504
3052,Russian Hill,North Beach/Telegraph Hill,152
3053,Russian Hill,North Beach/Telegraph Hill,288
3054,Chinatown,Pacific Heights,508
3055,SOMA,Hayes Valley,328
3056,Union Square,Civic Center/Tenderloin,192
3057,Civic Center/Tenderloin,SOMA,316
3058,SOMA,Mission,468
3059,SOMA,Mission,188
3060,SOMA,SOMA,120
3061,SOMA,SOMA,356
3062,Marina/Cow Hollow,Marina/Cow Hollow,172
3063,Marina/Cow Hollow,Marina/Cow Hollow,256
3064,Marina/Cow Hollow,Inner Richmond,396
3065,SOMA,Mission,300
3066,SOMA,Mission,488
3067,SOMA,SOMA,144
3068,SOMA,SOMA,356
3069,Fisherman's Wharf,North Beach/Telegraph Hill,228
3070,SOMA,Mission,356
3071,SOMA,Mission,264
3072,SOMA,Mission,288
3073,SOMA,SOMA,252
3074,SOMA,SOMA,376
3075,Hayes Valley,Financial District,476
3076,Hayes Valley,Financial District,344
3077,Financial District,North Beach/Telegraph Hill,636
3078,Potrero Hill,SOMA,384
3079,Civic Center/Tenderloin,SOMA,228
3080,SOMA,Potrero Hill,176
3081,Laurel Heights,Marina/Cow Hollow,488
3082,Lower Haight,SOMA,524
3083,SOMA,Union Square,280
3084,SOMA,SOMA,440
3085,SOMA,SOMA,203
3086,Pacific Heights,Nob Hill,352
3087,SOMA,SOMA,142
3088,Marina/Cow Hollow,Marina/Cow Hollow,164
3089,Union Square,SOMA,192
3090,Civic Center/Tenderloin,Marina/Cow Hollow,572
3091,Civic Center/Tenderloin,Marina/Cow Hollow,604
3092,Dogpatch,Noe Valley,536
3093,Financial District,SOMA,132
3094,SOMA,SOMA,132
3095,Pacific Heights,SOMA,508
3096,Mission,Mission,149
3097,Hayes Valley,Marina/Cow Hollow,624
3098,SOMA,SOMA,152
3099,Mission,SOMA,300
3100,Mission,SOMA,240
3101,SOMA,Bayview/Hunters Point,296
3102,SOMA,Bayview/Hunters Point,164
3103,Civic Center/Tenderloin,Castro,372
3104,Potrero Hill,Mission,368
3105,Castro,Mission,424
3106,Civic Center/Tenderloin,Pacific Heights,328
3107,SOMA,Pacific Heights,468
3108,Mission,Marina/Cow Hollow,1176
3109,SOMA,Mission,376
3110,Hayes Valley,Potrero Hill,228
3111,SOMA,Potrero Hill,292
3112,Castro,Mission,388
3113,Mission,Hayes Valley,336
3114,Financial District,Union Square,120
3115,SOMA,Union Square,128
3116,Pacific Heights,Marina/Cow Hollow,120
3117,SOMA,Mission,348
3118,Western Addition/NOPA,Western Addition/NOPA,276
3119,SOMA,SOMA,248
3120,SOMA,SOMA,556
3121,Mission,Potrero Hill,440
3122,Hayes Valley,Hayes Valley,244
3123,Hayes Valley,Castro,280
3124,SOMA,Mission,276
3125,Marina/Cow Hollow,Pacific Heights,456
3127,Marina/Cow Hollow,Pacific Heights,888
3128,Embarcadero,Fisherman's Wharf,248
3129,SOMA,Civic Center/Tenderloin,152
3130,Mission,Mission,180
3131,Hayes Valley,Western Addition/NOPA,164
3132,Union Square,Mission,444
3133,Noe Valley,Pacific Heights,968
3134,SOMA,Civic Center/Tenderloin,344
3135,SOMA,Civic Center/Tenderloin,204
3136,Mission,Civic Center/Tenderloin,404
3137,Pacific Heights,Civic Center/Tenderloin,400
3138,Nob Hill,Nob Hill,128
3139,SOMA,Financial District,126
3140,Financial District,SOMA,928
3141,Financial District,SOMA,716
3142,Financial District,Financial District,264
3143,SOMA,SOMA,176
3144,SOMA,SOMA,492
3145,Union Square,SOMA,504
3146,Union Square,SOMA,172
3147,Pacific Heights,Civic Center/Tenderloin,264
3148,SOMA,Mission,136
3149,Pacific Heights,Civic Center/Tenderloin,332
3150,Mission,Castro,234
3151,SOMA,Marina/Cow Hollow,520
3152,Civic Center/Tenderloin,SOMA,412
3153,SOMA,SOMA,136
3154,Nob Hill,Pacific Heights,304
3155,SOMA,SOMA,108
3156,SOMA,SOMA,168
3157,Marina/Cow Hollow,Marina/Cow Hollow,332
3158,SOMA,SOMA,162
3159,Financial District,Financial District,168
3160,Noe Valley,Hayes Valley,420
3161,Civic Center/Tenderloin,Pacific Heights,360
3162,Bernal Heights,Mission,330
3163,Financial District,Financial District,258
3164,Western Addition/NOPA,Laurel Heights,198
3165,SOMA,Hayes Valley,401
3166,SOMA,Western Addition/NOPA,656
3167,Western Addition/NOPA,Western Addition/NOPA,176
3168,SOMA,Financial District,520
3169,Pacific Heights,Western Addition/NOPA,168
3170,Pacific Heights,Western Addition/NOPA,216
3171,Civic Center/Tenderloin,Civic Center/Tenderloin,168
3172,Civic Center/Tenderloin,Financial District,364
3173,SOMA,SOMA,504
3174,Marina/Cow Hollow,Financial District,304
3175,SOMA,Potrero Hill,414
3176,Financial District,SOMA,252
3177,Civic Center/Tenderloin,SOMA,476
3178,Financial District,Western Addition/NOPA,436
3179,Mission,Cole Valley,536
3180,SOMA,Mission,164
3182,SOMA,SOMA,200
3183,SOMA,Mission,368
3184,Civic Center/Tenderloin,Hayes Valley,120
3185,Potrero Hill,Castro,528
3186,Mission,Mission,556
3187,Civic Center/Tenderloin,Pacific Heights,348
3188,Civic Center/Tenderloin,Pacific Heights,384
3189,Civic Center/Tenderloin,Pacific Heights,560
3190,Financial District,North Beach/Telegraph Hill,228
3191,Potrero Hill,Potrero Hill,156
3192,Western Addition/NOPA,Pacific Heights,180
3193,SOMA,Mission,192
3194,Castro,Western Addition/NOPA,656
3195,Castro,Western Addition/NOPA,438
3196,Financial District,SOMA,360
3197,Castro,SOMA,400
3198,SOMA,SOMA,192
3199,SOMA,SOMA,140
3200,Financial District,Nob Hill,366
3201,Financial District,Nob Hill,956
3202,Union Square,Union Square,764
3203,Pacific Heights,SOMA,284
3204,Mission,Mission,116
3205,Pacific Heights,Western Addition/NOPA,252
3206,Financial District,SOMA,232
3207,Excelsior,SOMA,228
3208,Pacific Heights,Marina/Cow Hollow,364
3209,SOMA,SOMA,144
3210,SOMA,SOMA,270
3211,Marina/Cow Hollow,Pacific Heights,156
3213,Civic Center/Tenderloin,Civic Center/Tenderloin,116
3214,Nob Hill,Russian Hill,144
3215,Potrero Hill,Potrero Hill,136
3216,Nob Hill,Pacific Heights,284
3217,SOMA,Castro,268
3218,Civic Center/Tenderloin,SOMA,208
3219,SOMA,SOMA,160
3220,Bayview/Hunters Point,Bernal Heights,401
3221,Civic Center/Tenderloin,SOMA,284
3222,Marina/Cow Hollow,Nob Hill,124
3223,SOMA,SOMA,212
3224,SOMA,Hayes Valley,152
3225,Western Addition/NOPA,Haight-Ashbury,450
3226,Civic Center/Tenderloin,Hayes Valley,200
3227,SOMA,SOMA,184
3228,Hayes Valley,Pacific Heights,476
3229,Civic Center/Tenderloin,SOMA,231
3230,Civic Center/Tenderloin,SOMA,265
3231,Civic Center/Tenderloin,Civic Center/Tenderloin,126
3232,Civic Center/Tenderloin,Civic Center/Tenderloin,1012
3233,Mission,Potrero Hill,240
3234,SOMA,Russian Hill,848
3235,SOMA,Castro,472
3236,SOMA,SOMA,188
3237,Mission,Mission,234
3238,Mission,Mission,296
3239,Union Square,North Beach/Telegraph Hill,360
3240,Lower Haight,Financial District,816
3241,SOMA,Financial District,268
3242,SOMA,Noe Valley,1002
3243,Hayes Valley,Marina/Cow Hollow,388
3244,Marina/Cow Hollow,Pacific Heights,204
3245,Marina/Cow Hollow,Pacific Heights,318
3246,Marina/Cow Hollow,Pacific Heights,184
3248,Russian Hill,Pacific Heights,480
3250,SOMA,Hayes Valley,292
3251,Mission,SOMA,228
3252,Fisherman's Wharf,Russian Hill,198
3253,Western Addition/NOPA,Union Square,552
3254,Mission,Hayes Valley,332
3255,SOMA,Western Addition/NOPA,324
3256,SOMA,Western Addition/NOPA,672
3257,Marina/Cow Hollow,Outer Richmond,1348
3258,Pacific Heights,Western Addition/NOPA,236
3259,SOMA,SOMA,172
3260,Mission,Mission,292
3261,SOMA,Union Square,180
3262,SOMA,Castro,402
3263,SOMA,Castro,292
3264,Bayview/Hunters Point,Bernal Heights,636
3265,Bayview/Hunters Point,Bernal Heights,344
3266,Financial District,SOMA,132
3267,Hayes Valley,Castro,504
3268,Civic Center/Tenderloin,Potrero Hill,480
3269,SOMA,SOMA,184
3270,SOMA,SOMA,544
3271,SOMA,Civic Center/Tenderloin,356
3272,SOMA,SOMA,12
3273,SOMA,Western Addition/NOPA,342
3274,Western Addition/NOPA,Pacific Heights,252
3275,Laurel Heights,Western Addition/NOPA,376
3276,Nob Hill,Nob Hill,216
3277,Union Square,SOMA,208
3278,Nob Hill,Pacific Heights,156
3279,SOMA,SOMA,172
3280,SOMA,SOMA,180
3281,SOMA,Mission,260
3282,Pacific Heights,Pacific Heights,180
3283,Pacific Heights,Pacific Heights,12
3284,Marina/Cow Hollow,Marina/Cow Hollow,116
3285,Marina/Cow Hollow,Marina/Cow Hollow,654
3286,Bayview/Hunters Point,Mission,296
3287,Civic Center/Tenderloin,Nob Hill,196
3288,Mission,Bernal Heights,436
3289,Castro,Pacific Heights,600
3290,Castro,Pacific Heights,368
3291,SOMA,SOMA,240
3292,Laurel Heights,Pacific Heights,128
3293,Laurel Heights,Pacific Heights,348
3294,SOMA,Western Addition/NOPA,220
3295,SOMA,Nob Hill,532
3296,Civic Center/Tenderloin,Civic Center/Tenderloin,272
3297,Union Square,Civic Center/Tenderloin,284
3298,SOMA,Hayes Valley,440
3299,Union Square,Chinatown,192
3300,Civic Center/Tenderloin,Nob Hill,148
3301,SOMA,Financial District,532
3302,Mission,Potrero Hill,288
3303,Hayes Valley,Civic Center/Tenderloin,510
3304,SOMA,SOMA,168
3305,Mission,Hayes Valley,264
3306,Union Square,Chinatown,200
3307,Union Square,Chinatown,336
3308,Potrero Hill,Mission,380
3309,Hayes Valley,Western Addition/NOPA,176
3310,SOMA,Castro,564
3311,SOMA,Embarcadero,632
3312,SOMA,Embarcadero,184
3313,SOMA,SOMA,224
3314,SOMA,SOMA,328
3315,SOMA,SOMA,156
3316,SOMA,SOMA,484
3317,Hayes Valley,SOMA,340
3318,Financial District,Pacific Heights,332
3319,Fisherman's Wharf,Russian Hill,180
3320,Pacific Heights,SOMA,396
3321,Pacific Heights,Pacific Heights,124
3322,SOMA,SOMA,144
3323,Union Square,Union Square,192
3324,Pacific Heights,Hayes Valley,248
3325,SOMA,Bernal Heights,360
3326,Nob Hill,Marina/Cow Hollow,265
3327,Hayes Valley,Civic Center/Tenderloin,216
3328,Fisherman's Wharf,Marina/Cow Hollow,112
3329,Fisherman's Wharf,Marina/Cow Hollow,560
3330,Financial District,SOMA,180
3331,Financial District,SOMA,618
3332,Marina/Cow Hollow,Marina/Cow Hollow,264
3333,Civic Center/Tenderloin,Financial District,584
3334,Marina/Cow Hollow,Marina/Cow Hollow,336
3335,Pacific Heights,Pacific Heights,204
3336,Civic Center/Tenderloin,SOMA,436
3337,Civic Center/Tenderloin,Civic Center/Tenderloin,140
3338,Bayview/Hunters Point,Bernal Heights,390
3339,SOMA,SOMA,212
3340,SOMA,SOMA,208
3341,Mission,Mission,132
3342,SOMA,SOMA,162
3343,SOMA,SOMA,168
3344,SOMA,Financial District,212
3345,Noe Valley,Noe Valley,264
3346,Mission,Bayview/Hunters Point,392
3347,Nob Hill,Castro,572
3348,Mission,Bernal Heights,246
3349,Civic Center/Tenderloin,Civic Center/Tenderloin,150
3350,SOMA,SOMA,240
3351,Castro,Castro,132
3352,Pacific Heights,Inner Richmond,318
3353,Pacific Heights,Pacific Heights,224
3354,North Beach/Telegraph Hill,Union Square,160
3355,North Beach/Telegraph Hill,Union Square,204
3356,SOMA,SOMA,124
3357,Mission,Mission,138
3358,Nob Hill,Pacific Heights,256
3359,Mission,Mission,256
3360,Civic Center/Tenderloin,Haight-Ashbury,640
3361,SOMA,SOMA,104
3362,SOMA,SOMA,264
3363,Pacific Heights,Marina/Cow Hollow,292
3364,Mission,SOMA,340
3366,Western Addition/NOPA,Pacific Heights,296
3367,Pacific Heights,Mission,604
3368,Civic Center/Tenderloin,Haight-Ashbury,368
3369,SOMA,SOMA,160
3370,Mission,SOMA,180
3371,Mission,SOMA,500
3372,SOMA,SOMA,120
3373,Castro,Western Addition/NOPA,880
3374,Russian Hill,Pacific Heights,400
3375,Visitacion Valley,Mission,452
3376,Mission,Noe Valley,318
3377,Marina/Cow Hollow,Marina/Cow Hollow,236
3378,Nob Hill,Civic Center/Tenderloin,296
3379,SOMA,SOMA,144
3380,Mission,Castro,192
3381,Russian Hill,Marina/Cow Hollow,150
3382,Mission,Mission,252
3383,Russian Hill,Civic Center/Tenderloin,328
3384,SOMA,Hayes Valley,256
3385,Pacific Heights,Marina/Cow Hollow,328
3386,SOMA,SOMA,168
3387,North Beach/Telegraph Hill,Embarcadero,160
3388,SOMA,Financial District,388
3389,SOMA,Hayes Valley,476
3390,Union Square,Marina/Cow Hollow,344
3391,Union Square,Marina/Cow Hollow,1440
3392,Union Square,Marina/Cow Hollow,984
3393,SOMA,Western Addition/NOPA,720
3394,Marina/Cow Hollow,SOMA,588
3395,Marina/Cow Hollow,SOMA,570
3396,SOMA,SOMA,348
3397,Mission,SOMA,248
3398,Mission,SOMA,288
3399,Mission,SOMA,456
3400,Castro,Castro,198
3401,Castro,Castro,328
3402,Union Square,Civic Center/Tenderloin,304
3403,Bayview/Hunters Point,Mission,592
3405,Civic Center/Tenderloin,Castro,408
3406,Marina/Cow Hollow,Hayes Valley,420
3407,Mission,Lower Haight,176
3408,SOMA,SOMA,220
3409,SOMA,SOMA,272
3410,SOMA,SOMA,260
3411,SOMA,SOMA,336
3412,Nob Hill,Marina/Cow Hollow,184
3413,Hayes Valley,SOMA,124
3414,Civic Center/Tenderloin,Civic Center/Tenderloin,128
3415,Marina/Cow Hollow,Russian Hill,240
3416,SOMA,SOMA,304
3417,SOMA,SOMA,228
3418,Castro,Potrero Hill,552
3419,SOMA,SOMA,196
3420,North Beach/Telegraph Hill,Pacific Heights,556
3421,Mission,SOMA,156
3422,Pacific Heights,Pacific Heights,148
3423,SOMA,SOMA,160
3424,SOMA,SOMA,120
3425,Western Addition/NOPA,Pacific Heights,108
3426,Western Addition/NOPA,Pacific Heights,255
3427,Marina/Cow Hollow,Russian Hill,152
3428,Civic Center/Tenderloin,Laurel Heights,556
3430,Union Square,Potrero Hill,444
3431,SOMA,SOMA,176
3432,SOMA,Mission,376
3433,Union Square,SOMA,156
3434,Civic Center/Tenderloin,SOMA,234
3435,Hayes Valley,Mission,300
3436,Potrero Hill,Potrero Hill,372
3437,Lower Haight,Mission,356
3438,Mission,Mission,188
3439,Mission,Mission,420
3440,SOMA,Castro,756
3441,SOMA,Civic Center/Tenderloin,184
3442,SOMA,Union Square,168
3443,Portola,SOMA,184
3444,Castro,Hayes Valley,164
3445,Union Square,Pacific Heights,332
3446,Union Square,Financial District,88
3447,Marina/Cow Hollow,Western Addition/NOPA,304
3448,Marina/Cow Hollow,Hayes Valley,308
3449,Potrero Hill,Mission,128
3450,Potrero Hill,Mission,258
3451,Civic Center/Tenderloin,Civic Center/Tenderloin,168
3452,Marina/Cow Hollow,Laurel Heights,276
3453,Marina/Cow Hollow,Laurel Heights,344
3454,Pacific Heights,Pacific Heights,80
3455,SOMA,Mission,200
3456,Mission,Mission,318
3457,Financial District,SOMA,236
3458,SOMA,SOMA,217
3459,SOMA,SOMA,132
3460,SOMA,SOMA,312
3461,North Beach/Telegraph Hill,Financial District,216
3462,North Beach/Telegraph Hill,Financial District,228
3463,SOMA,Pacific Heights,420
3464,SOMA,Pacific Heights,204
3465,SOMA,Pacific Heights,318
3466,SOMA,Pacific Heights,452
3467,SOMA,Pacific Heights,216
3468,SOMA,Pacific Heights,116
3469,SOMA,Pacific Heights,456
3470,SOMA,Pacific Heights,644
3471,SOMA,Pacific Heights,348
3472,SOMA,Pacific Heights,240
3473,SOMA,Pacific Heights,220
3474,SOMA,Pacific Heights,148
3475,SOMA,Pacific Heights,144
3476,SOMA,Pacific Heights,364
3477,SOMA,Pacific Heights,668
3478,SOMA,Pacific Heights,246
3479,SOMA,Pacific Heights,208
3480,SOMA,Pacific Heights,212
3481,SOMA,Pacific Heights,240
3482,SOMA,Pacific Heights,420
3483,SOMA,Pacific Heights,216
3484,SOMA,Pacific Heights,440
3485,SOMA,Pacific Heights,252
3486,SOMA,Pacific Heights,162
3487,SOMA,Pacific Heights,292
3488,SOMA,Pacific Heights,196
3489,SOMA,Pacific Heights,522
3490,SOMA,Pacific Heights,504
3491,SOMA,Pacific Heights,320
3492,SOMA,Pacific Heights,336
3493,SOMA,Pacific Heights,164
3494,SOMA,Pacific Heights,116
3495,SOMA,Pacific Heights,200
3496,SOMA,Pacific Heights,604
3497,SOMA,Pacific Heights,294
3498,SOMA,Pacific Heights,320
3499,SOMA,Pacific Heights,160
3500,SOMA,Pacific Heights,112
3501,SOMA,Pacific Heights,372
3502,SOMA,Pacific Heights,380
3503,SOMA,Pacific Heights,364
3504,SOMA,Pacific Heights,180
3505,SOMA,Pacific Heights,688
3506,SOMA,Pacific Heights,160
3507,SOMA,Pacific Heights,384
3508,SOMA,Pacific Heights,162
3509,SOMA,Pacific Heights,504
3510,SOMA,Pacific Heights,280
3511,SOMA,Pacific Heights,156
3512,SOMA,Pacific Heights,556
3513,SOMA,Pacific Heights,156
3514,SOMA,Pacific Heights,192
3515,SOMA,Pacific Heights,528
3516,SOMA,Pacific Heights,216
3517,SOMA,Pacific Heights,552
3518,SOMA,Pacific Heights,592
3519,SOMA,Pacific Heights,348
3520,SOMA,Pacific Heights,198
3521,SOMA,Pacific Heights,408
3522,SOMA,Pacific Heights,400
3523,SOMA,Pacific Heights,152
3524,SOMA,Pacific Heights,848
3525,SOMA,Pacific Heights,228
3526,SOMA,Pacific Heights,216
3527,SOMA,Pacific Heights,504
3528,SOMA,Pacific Heights,268
3529,SOMA,Pacific Heights,372
3530,SOMA,Pacific Heights,292
3531,SOMA,Pacific Heights,280
3532,SOMA,Pacific Heights,156
3533,SOMA,Pacific Heights,120
3534,SOMA,Pacific Heights,316
3535,SOMA,Pacific Heights,188
3536,SOMA,Pacific Heights,124
3537,SOMA,Pacific Heights,204
3538,SOMA,Pacific Heights,152
3539,SOMA,Pacific Heights,524
3540,SOMA,Pacific Heights,236
3541,SOMA,Pacific Heights,328
3542,SOMA,Pacific Heights,364
3543,SOMA,Pacific Heights,164
3544,SOMA,Pacific Heights,296
3545,SOMA,Pacific Heights,300
3546,SOMA,Pacific Heights,204
3547,SOMA,Pacific Heights,413
3548,SOMA,Pacific Heights,249
3549,SOMA,Pacific Heights,232
3550,SOMA,Pacific Heights,576
3551,SOMA,Pacific Heights,988
3552,SOMA,Pacific Heights,216
3553,SOMA,Pacific Heights,184
3554,SOMA,Pacific Heights,1184
3555,SOMA,Pacific Heights,288
3556,SOMA,Pacific Heights,436
3557,SOMA,Pacific Heights,376
3558,SOMA,Pacific Heights,234
3559,SOMA,Pacific Heights,120
3560,SOMA,Pacific Heights,156
3561,SOMA,Pacific Heights,120
3562,SOMA,Pacific Heights,328
3563,SOMA,Pacific Heights,276
3564,SOMA,Pacific Heights,284
3565,SOMA,Pacific Heights,180
3566,SOMA,Pacific Heights,176
3567,SOMA,Pacific Heights,204
3568,SOMA,Pacific Heights,162
3569,SOMA,Pacific Heights,296
3570,SOMA,Pacific Heights,288
3571,SOMA,Pacific Heights,156
3572,SOMA,Pacific Heights,420
3573,SOMA,Pacific Heights,132
3574,SOMA,Pacific Heights,644
3575,SOMA,Pacific Heights,276
3576,SOMA,Pacific Heights,208
3577,SOMA,Pacific Heights,304
3578,SOMA,Pacific Heights,258
3579,SOMA,Pacific Heights,198
3580,SOMA,Pacific Heights,216
3581,SOMA,Pacific Heights,168
3582,SOMA,Pacific Heights,508
3583,SOMA,Pacific Heights,248
3584,SOMA,Pacific Heights,200
3585,SOMA,Pacific Heights,256
3586,SOMA,Pacific Heights,848
3587,SOMA,Pacific Heights,612
3588,SOMA,Pacific Heights,246
3589,SOMA,Pacific Heights,504
3590,SOMA,Pacific Heights,192
3591,SOMA,Pacific Heights,144
3592,SOMA,Pacific Heights,172
3593,SOMA,Pacific Heights,172
3595,SOMA,Pacific Heights,196
3596,SOMA,Pacific Heights,196
3597,SOMA,Pacific Heights,184
3598,SOMA,Pacific Heights,360
3599,SOMA,Pacific Heights,216
3600,SOMA,Pacific Heights,168
3601,SOMA,Pacific Heights,340
3602,SOMA,Pacific Heights,176
3603,SOMA,Pacific Heights,372
3604,SOMA,Pacific Heights,190
3605,SOMA,Pacific Heights,212
3606,SOMA,Pacific Heights,404
3607,SOMA,Pacific Heights,244
3608,SOMA,Pacific Heights,120
3609,SOMA,Pacific Heights,800
3610,SOMA,Pacific Heights,220
3611,SOMA,Pacific Heights,352
3612,SOMA,Pacific Heights,200
3613,SOMA,Pacific Heights,252
3614,SOMA,Pacific Heights,144
3615,SOMA,Pacific Heights,168
3616,SOMA,Pacific Heights,426
3617,SOMA,Pacific Heights,648
3618,SOMA,Pacific Heights,252
3619,SOMA,Pacific Heights,140
3620,SOMA,Pacific Heights,393
3621,SOMA,Pacific Heights,296
3622,SOMA,Pacific Heights,192
3623,SOMA,Pacific Heights,440
3624,SOMA,Pacific Heights,508
3625,SOMA,Pacific Heights,380
3626,SOMA,Pacific Heights,780
3627,SOMA,Pacific Heights,216
3628,SOMA,Pacific Heights,132
3629,SOMA,Pacific Heights,380
3630,SOMA,Pacific Heights,272
3631,SOMA,Pacific Heights,480
3632,SOMA,Pacific Heights,427
3633,SOMA,Pacific Heights,324
3634,SOMA,Pacific Heights,248
3635,SOMA,Pacific Heights,200
3636,SOMA,Pacific Heights,156
3637,SOMA,Pacific Heights,212
3638,SOMA,Pacific Heights,320
3639,SOMA,Pacific Heights,816
3640,SOMA,Pacific Heights,188
3641,SOMA,Pacific Heights,388
3642,SOMA,Pacific Heights,156
3643,SOMA,Pacific Heights,133
3644,SOMA,Pacific Heights,340
3645,SOMA,Pacific Heights,284
3646,SOMA,Pacific Heights,628
3647,SOMA,Pacific Heights,808
3648,SOMA,Pacific Heights,1204
3649,SOMA,Pacific Heights,344
3650,SOMA,Pacific Heights,356
3651,SOMA,Pacific Heights,312
3652,SOMA,Pacific Heights,196
3653,SOMA,Pacific Heights,356
3654,SOMA,Pacific Heights,336
3655,SOMA,Pacific Heights,324
3656,SOMA,Pacific Heights,584
3657,SOMA,Pacific Heights,184
3658,SOMA,Pacific Heights,280
3659,SOMA,Pacific Heights,464
3660,SOMA,Pacific Heights,408
3661,SOMA,Pacific Heights,380
3662,SOMA,Pacific Heights,192
3663,SOMA,Pacific Heights,976
3664,SOMA,Pacific Heights,328
3665,SOMA,Pacific Heights,196
